graph_index_0based,simulation_id,n_cells,package_id,sigma_index,t1_edge_1,t1_edge_2,shear_factor,kA,nx
781,graph_484_9_24_1_-1_1.txt,484,9,24,1,-1,1,100,22
782,graph_484_9_25_1_-1_1.txt,484,9,25,1,-1,1,100,22
783,graph_484_9_26_1_-1_1.txt,484,9,26,1,-1,1,100,22
784,graph_484_9_27_1_-1_1.txt,484,9,27,1,-1,1,100,22
785,graph_484_9_28_1_-1_1.txt,484,9,28,1,-1,1,100,22
786,graph_484_9_29_1_-1_1.txt,484,9,29,1,-1,1,100,22
787,graph_484_9_2_1_-1_1.txt,484,9,2,1,-1,1,100,22
788,graph_484_9_30_1_-1_1.txt,484,9,30,1,-1,1,100,22
789,graph_484_9_31_1_-1_1.txt,484,9,31,1,-1,1,100,22
790,graph_484_9_32_1_-1_1.txt,484,9,32,1,-1,1,100,22
791,graph_484_9_33_1_-1_1.txt,484,9,33,1,-1,1,100,22
792,graph_484_9_34_1_-1_1.txt,484,9,34,1,-1,1,100,22
793,graph_484_9_35_1_-1_1.txt,484,9,35,1,-1,1,100,22
794,graph_484_9_36_1_-1_1.txt,484,9,36,1,-1,1,100,22
795,graph_484_9_37_1_-1_1.txt,484,9,37,1,-1,1,100,22
796,graph_484_9_38_1_-1_1.txt,484,9,38,1,-1,1,100,22
797,graph_484_9_39_1_-1_1.txt,484,9,39,1,-1,1,100,22
798,graph_484_9_3_1_-1_1.txt,484,9,3,1,-1,1,100,22
799,graph_484_9_40_1_-1_1.txt,484,9,40,1,-1,1,100,22
800,graph_484_9_41_1_-1_1.txt,484,9,41,1,-1,1,100,22
801,graph_484_9_42_1_-1_1.txt,484,9,42,1,-1,1,100,22
802,graph_484_9_43_1_-1_1.txt,484,9,43,1,-1,1,100,22
803,graph_484_9_44_1_-1_1.txt,484,9,44,1,-1,1,100,22
804,graph_484_9_45_1_-1_1.txt,484,9,45,1,-1,1,100,22
805,graph_484_9_46_1_-1_1.txt,484,9,46,1,-1,1,100,22
806,graph_484_9_47_1_-1_1.txt,484,9,47,1,-1,1,100,22
807,graph_484_9_48_1_-1_1.txt,484,9,48,1,-1,1,100,22
808,graph_484_9_49_1_-1_1.txt,484,9,49,1,-1,1,100,22
809,graph_484_9_4_1_-1_1.txt,484,9,4,1,-1,1,100,22
810,graph_484_9_50_1_-1_1.txt,484,9,50,1,-1,1,100,22
811,graph_484_9_5_1_-1_1.txt,484,9,5,1,-1,1,100,22
812,graph_484_9_6_1_-1_1.txt,484,9,6,1,-1,1,100,22
813,graph_484_9_7_1_-1_1.txt,484,9,7,1,-1,1,100,22
814,graph_484_9_8_1_-1_1.txt,484,9,8,1,-1,1,100,22
815,graph_484_9_9_1_-1_1.txt,484,9,9,1,-1,1,100,22
