graph_index_0based,simulation_id,n_cells,package_id,sigma_index,t1_edge_1,t1_edge_2,shear_factor,kA,nx
365,graph_784_1_17_1_-1_1.txt,784,1,17,1,-1,1,100,28
366,graph_784_1_18_1_-1_1.txt,784,1,18,1,-1,1,100,28
367,graph_784_1_19_1_-1_1.txt,784,1,19,1,-1,1,100,28
368,graph_784_1_1_1_-1_1.txt,784,1,1,1,-1,1,100,28
369,graph_784_1_20_1_-1_1.txt,784,1,20,1,-1,1,100,28
370,graph_784_1_21_1_-1_1.txt,784,1,21,1,-1,1,100,28
371,graph_784_1_22_1_-1_1.txt,784,1,22,1,-1,1,100,28
372,graph_784_1_23_1_-1_1.txt,784,1,23,1,-1,1,100,28
373,graph_784_1_24_1_-1_1.txt,784,1,24,1,-1,1,100,28
374,graph_784_1_25_1_-1_1.txt,784,1,25,1,-1,1,100,28
375,graph_784_1_26_1_-1_1.txt,784,1,26,1,-1,1,100,28
376,graph_784_1_27_1_-1_1.txt,784,1,27,1,-1,1,100,28
377,graph_784_1_28_1_-1_1.txt,784,1,28,1,-1,1,100,28
378,graph_784_1_29_1_-1_1.txt,784,1,29,1,-1,1,100,28
379,graph_784_1_2_1_-1_1.txt,784,1,2,1,-1,1,100,28
380,graph_784_1_30_1_-1_1.txt,784,1,30,1,-1,1,100,28
381,graph_784_1_31_1_-1_1.txt,784,1,31,1,-1,1,100,28
382,graph_784_1_32_1_-1_1.txt,784,1,32,1,-1,1,100,28
383,graph_784_1_33_1_-1_1.txt,784,1,33,1,-1,1,100,28
384,graph_784_1_34_1_-1_1.txt,784,1,34,1,-1,1,100,28
385,graph_784_1_35_1_-1_1.txt,784,1,35,1,-1,1,100,28
386,graph_784_1_36_1_-1_1.txt,784,1,36,1,-1,1,100,28
387,graph_784_1_37_1_-1_1.txt,784,1,37,1,-1,1,100,28
388,graph_784_1_38_1_-1_1.txt,784,1,38,1,-1,1,100,28
389,graph_784_1_39_1_-1_1.txt,784,1,39,1,-1,1,100,28
390,graph_784_1_3_1_-1_1.txt,784,1,3,1,-1,1,100,28
391,graph_784_1_40_1_-1_1.txt,784,1,40,1,-1,1,100,28
392,graph_784_1_41_1_-1_1.txt,784,1,41,1,-1,1,100,28
393,graph_784_1_42_1_-1_1.txt,784,1,42,1,-1,1,100,28
394,graph_784_1_43_1_-1_1.txt,784,1,43,1,-1,1,100,28
395,graph_784_1_44_1_-1_1.txt,784,1,44,1,-1,1,100,28
396,graph_784_1_45_1_-1_1.txt,784,1,45,1,-1,1,100,28
397,graph_784_1_46_1_-1_1.txt,784,1,46,1,-1,1,100,28
398,graph_784_1_47_1_-1_1.txt,784,1,47,1,-1,1,100,28
399,graph_784_1_48_1_-1_1.txt,784,1,48,1,-1,1,100,28
400,graph_784_1_49_1_-1_1.txt,784,1,49,1,-1,1,100,28
401,graph_784_1_4_1_-1_1.txt,784,1,4,1,-1,1,100,28
402,graph_784_1_50_1_-1_1.txt,784,1,50,1,-1,1,100,28
403,graph_784_1_5_1_-1_1.txt,784,1,5,1,-1,1,100,28
404,graph_784_1_6_1_-1_1.txt,784,1,6,1,-1,1,100,28
405,graph_784_1_7_1_-1_1.txt,784,1,7,1,-1,1,100,28
406,graph_784_1_8_1_-1_1.txt,784,1,8,1,-1,1,100,28
407,graph_784_1_9_1_-1_1.txt,784,1,9,1,-1,1,100,28
408,graph_784_2_0_1_-1_1.txt,784,2,0,1,-1,1,100,28
409,graph_784_2_10_1_-1_1.txt,784,2,10,1,-1,1,100,28
410,graph_784_2_11_1_-1_1.txt,784,2,11,1,-1,1,100,28
411,graph_784_2_12_1_-1_1.txt,784,2,12,1,-1,1,100,28
412,graph_784_2_13_1_-1_1.txt,784,2,13,1,-1,1,100,28
413,graph_784_2_14_1_-1_1.txt,784,2,14,1,-1,1,100,28
414,graph_784_2_15_1_-1_1.txt,784,2,15,1,-1,1,100,28
415,graph_784_2_16_1_-1_1.txt,784,2,16,1,-1,1,100,28
416,graph_784_2_17_1_-1_1.txt,784,2,17,1,-1,1,100,28
417,graph_784_2_18_1_-1_1.txt,784,2,18,1,-1,1,100,28
418,graph_784_2_19_1_-1_1.txt,784,2,19,1,-1,1,100,28
419,graph_784_2_1_1_-1_1.txt,784,2,1,1,-1,1,100,28
420,graph_784_2_20_1_-1_1.txt,784,2,20,1,-1,1,100,28
421,graph_784_2_21_1_-1_1.txt,784,2,21,1,-1,1,100,28
422,graph_784_2_22_1_-1_1.txt,784,2,22,1,-1,1,100,28
423,graph_784_2_23_1_-1_1.txt,784,2,23,1,-1,1,100,28
424,graph_784_2_24_1_-1_1.txt,784,2,24,1,-1,1,100,28
425,graph_784_2_25_1_-1_1.txt,784,2,25,1,-1,1,100,28
426,graph_784_2_26_1_-1_1.txt,784,2,26,1,-1,1,100,28
427,graph_784_2_27_1_-1_1.txt,784,2,27,1,-1,1,100,28
428,graph_784_2_28_1_-1_1.txt,784,2,28,1,-1,1,100,28
429,graph_784_2_29_1_-1_1.txt,784,2,29,1,-1,1,100,28
430,graph_784_2_2_1_-1_1.txt,784,2,2,1,-1,1,100,28
431,graph_784_2_30_1_-1_1.txt,784,2,30,1,-1,1,100,28
432,graph_784_2_31_1_-1_1.txt,784,2,31,1,-1,1,100,28
433,graph_784_2_32_1_-1_1.txt,784,2,32,1,-1,1,100,28
434,graph_784_2_33_1_-1_1.txt,784,2,33,1,-1,1,100,28
435,graph_784_2_34_1_-1_1.txt,784,2,34,1,-1,1,100,28
436,graph_784_2_35_1_-1_1.txt,784,2,35,1,-1,1,100,28
437,graph_784_2_36_1_-1_1.txt,784,2,36,1,-1,1,100,28
438,graph_784_2_37_1_-1_1.txt,784,2,37,1,-1,1,100,28
439,graph_784_2_38_1_-1_1.txt,784,2,38,1,-1,1,100,28
440,graph_784_2_39_1_-1_1.txt,784,2,39,1,-1,1,100,28
441,graph_784_2_3_1_-1_1.txt,784,2,3,1,-1,1,100,28
442,graph_784_2_40_1_-1_1.txt,784,2,40,1,-1,1,100,28
443,graph_784_2_41_1_-1_1.txt,784,2,41,1,-1,1,100,28
444,graph_784_2_42_1_-1_1.txt,784,2,42,1,-1,1,100,28
445,graph_784_2_43_1_-1_1.txt,784,2,43,1,-1,1,100,28
446,graph_784_2_44_1_-1_1.txt,784,2,44,1,-1,1,100,28
447,graph_784_2_45_1_-1_1.txt,784,2,45,1,-1,1,100,28
448,graph_784_2_46_1_-1_1.txt,784,2,46,1,-1,1,100,28
449,graph_784_2_47_1_-1_1.txt,784,2,47,1,-1,1,100,28
450,graph_784_2_48_1_-1_1.txt,784,2,48,1,-1,1,100,28
451,graph_784_2_49_1_-1_1.txt,784,2,49,1,-1,1,100,28
452,graph_784_2_4_1_-1_1.txt,784,2,4,1,-1,1,100,28
453,graph_784_2_50_1_-1_1.txt,784,2,50,1,-1,1,100,28
454,graph_784_2_5_1_-1_1.txt,784,2,5,1,-1,1,100,28
455,graph_784_2_6_1_-1_1.txt,784,2,6,1,-1,1,100,28
456,graph_784_2_7_1_-1_1.txt,784,2,7,1,-1,1,100,28
457,graph_784_2_8_1_-1_1.txt,784,2,8,1,-1,1,100,28
458,graph_784_2_9_1_-1_1.txt,784,2,9,1,-1,1,100,28
459,graph_784_3_0_1_-1_1.txt,784,3,0,1,-1,1,100,28
460,graph_784_3_10_1_-1_1.txt,784,3,10,1,-1,1,100,28
461,graph_784_3_11_1_-1_1.txt,784,3,11,1,-1,1,100,28
462,graph_784_3_12_1_-1_1.txt,784,3,12,1,-1,1,100,28
463,graph_784_3_13_1_-1_1.txt,784,3,13,1,-1,1,100,28
464,graph_784_3_14_1_-1_1.txt,784,3,14,1,-1,1,100,28
465,graph_784_3_15_1_-1_1.txt,784,3,15,1,-1,1,100,28
466,graph_784_3_16_1_-1_1.txt,784,3,16,1,-1,1,100,28
467,graph_784_3_17_1_-1_1.txt,784,3,17,1,-1,1,100,28
468,graph_784_3_18_1_-1_1.txt,784,3,18,1,-1,1,100,28
469,graph_784_3_19_1_-1_1.txt,784,3,19,1,-1,1,100,28
470,graph_784_3_1_1_-1_1.txt,784,3,1,1,-1,1,100,28
471,graph_784_3_20_1_-1_1.txt,784,3,20,1,-1,1,100,28
472,graph_784_3_21_1_-1_1.txt,784,3,21,1,-1,1,100,28
473,graph_784_3_22_1_-1_1.txt,784,3,22,1,-1,1,100,28
474,graph_784_3_23_1_-1_1.txt,784,3,23,1,-1,1,100,28
475,graph_784_3_24_1_-1_1.txt,784,3,24,1,-1,1,100,28
476,graph_784_3_25_1_-1_1.txt,784,3,25,1,-1,1,100,28
477,graph_784_3_26_1_-1_1.txt,784,3,26,1,-1,1,100,28
478,graph_784_3_27_1_-1_1.txt,784,3,27,1,-1,1,100,28
479,graph_784_3_28_1_-1_1.txt,784,3,28,1,-1,1,100,28
480,graph_784_3_29_1_-1_1.txt,784,3,29,1,-1,1,100,28
481,graph_784_3_2_1_-1_1.txt,784,3,2,1,-1,1,100,28
482,graph_784_3_30_1_-1_1.txt,784,3,30,1,-1,1,100,28
483,graph_784_3_31_1_-1_1.txt,784,3,31,1,-1,1,100,28
484,graph_784_3_32_1_-1_1.txt,784,3,32,1,-1,1,100,28
485,graph_784_3_33_1_-1_1.txt,784,3,33,1,-1,1,100,28
486,graph_784_3_34_1_-1_1.txt,784,3,34,1,-1,1,100,28
487,graph_784_3_35_1_-1_1.txt,784,3,35,1,-1,1,100,28
488,graph_784_3_36_1_-1_1.txt,784,3,36,1,-1,1,100,28
489,graph_784_3_37_1_-1_1.txt,784,3,37,1,-1,1,100,28
490,graph_784_3_38_1_-1_1.txt,784,3,38,1,-1,1,100,28
491,graph_784_3_39_1_-1_1.txt,784,3,39,1,-1,1,100,28
492,graph_784_3_3_1_-1_1.txt,784,3,3,1,-1,1,100,28
493,graph_784_3_40_1_-1_1.txt,784,3,40,1,-1,1,100,28
494,graph_784_3_41_1_-1_1.txt,784,3,41,1,-1,1,100,28
495,graph_784_3_42_1_-1_1.txt,784,3,42,1,-1,1,100,28
496,graph_784_3_43_1_-1_1.txt,784,3,43,1,-1,1,100,28
497,graph_784_3_44_1_-1_1.txt,784,3,44,1,-1,1,100,28
498,graph_784_3_45_1_-1_1.txt,784,3,45,1,-1,1,100,28
499,graph_784_3_46_1_-1_1.txt,784,3,46,1,-1,1,100,28
500,graph_784_3_47_1_-1_1.txt,784,3,47,1,-1,1,100,28
501,graph_784_3_48_1_-1_1.txt,784,3,48,1,-1,1,100,28
502,graph_784_3_49_1_-1_1.txt,784,3,49,1,-1,1,100,28
503,graph_784_3_4_1_-1_1.txt,784,3,4,1,-1,1,100,28
504,graph_784_3_50_1_-1_1.txt,784,3,50,1,-1,1,100,28
505,graph_784_3_5_1_-1_1.txt,784,3,5,1,-1,1,100,28
506,graph_784_3_6_1_-1_1.txt,784,3,6,1,-1,1,100,28
507,graph_784_3_7_1_-1_1.txt,784,3,7,1,-1,1,100,28
508,graph_784_3_8_1_-1_1.txt,784,3,8,1,-1,1,100,28
509,graph_784_3_9_1_-1_1.txt,784,3,9,1,-1,1,100,28
510,graph_784_4_0_1_-1_1.txt,784,4,0,1,-1,1,100,28
511,graph_784_4_10_1_-1_1.txt,784,4,10,1,-1,1,100,28
512,graph_784_4_11_1_-1_1.txt,784,4,11,1,-1,1,100,28
513,graph_784_4_12_1_-1_1.txt,784,4,12,1,-1,1,100,28
514,graph_784_4_13_1_-1_1.txt,784,4,13,1,-1,1,100,28
515,graph_784_4_14_1_-1_1.txt,784,4,14,1,-1,1,100,28
516,graph_784_4_15_1_-1_1.txt,784,4,15,1,-1,1,100,28
517,graph_784_4_16_1_-1_1.txt,784,4,16,1,-1,1,100,28
518,graph_784_4_17_1_-1_1.txt,784,4,17,1,-1,1,100,28
519,graph_784_4_18_1_-1_1.txt,784,4,18,1,-1,1,100,28
520,graph_784_4_19_1_-1_1.txt,784,4,19,1,-1,1,100,28
521,graph_784_4_1_1_-1_1.txt,784,4,1,1,-1,1,100,28
522,graph_784_4_20_1_-1_1.txt,784,4,20,1,-1,1,100,28
523,graph_784_4_21_1_-1_1.txt,784,4,21,1,-1,1,100,28
524,graph_784_4_22_1_-1_1.txt,784,4,22,1,-1,1,100,28
525,graph_784_4_23_1_-1_1.txt,784,4,23,1,-1,1,100,28
526,graph_784_4_24_1_-1_1.txt,784,4,24,1,-1,1,100,28
527,graph_784_4_25_1_-1_1.txt,784,4,25,1,-1,1,100,28
528,graph_784_4_26_1_-1_1.txt,784,4,26,1,-1,1,100,28
529,graph_784_4_27_1_-1_1.txt,784,4,27,1,-1,1,100,28
530,graph_784_4_28_1_-1_1.txt,784,4,28,1,-1,1,100,28
531,graph_784_4_29_1_-1_1.txt,784,4,29,1,-1,1,100,28
532,graph_784_4_2_1_-1_1.txt,784,4,2,1,-1,1,100,28
533,graph_784_4_30_1_-1_1.txt,784,4,30,1,-1,1,100,28
534,graph_784_4_31_1_-1_1.txt,784,4,31,1,-1,1,100,28
535,graph_784_4_32_1_-1_1.txt,784,4,32,1,-1,1,100,28
536,graph_784_4_33_1_-1_1.txt,784,4,33,1,-1,1,100,28
537,graph_784_4_34_1_-1_1.txt,784,4,34,1,-1,1,100,28
538,graph_784_4_35_1_-1_1.txt,784,4,35,1,-1,1,100,28
539,graph_784_4_36_1_-1_1.txt,784,4,36,1,-1,1,100,28
540,graph_784_4_37_1_-1_1.txt,784,4,37,1,-1,1,100,28
541,graph_784_4_38_1_-1_1.txt,784,4,38,1,-1,1,100,28
542,graph_784_4_39_1_-1_1.txt,784,4,39,1,-1,1,100,28
543,graph_784_4_3_1_-1_1.txt,784,4,3,1,-1,1,100,28
544,graph_784_4_40_1_-1_1.txt,784,4,40,1,-1,1,100,28
545,graph_784_4_41_1_-1_1.txt,784,4,41,1,-1,1,100,28
546,graph_784_4_42_1_-1_1.txt,784,4,42,1,-1,1,100,28
547,graph_784_4_43_1_-1_1.txt,784,4,43,1,-1,1,100,28
548,graph_784_4_44_1_-1_1.txt,784,4,44,1,-1,1,100,28
549,graph_784_4_45_1_-1_1.txt,784,4,45,1,-1,1,100,28
550,graph_784_4_46_1_-1_1.txt,784,4,46,1,-1,1,100,28
551,graph_784_4_47_1_-1_1.txt,784,4,47,1,-1,1,100,28
552,graph_784_4_48_1_-1_1.txt,784,4,48,1,-1,1,100,28
553,graph_784_4_49_1_-1_1.txt,784,4,49,1,-1,1,100,28
554,graph_784_4_4_1_-1_1.txt,784,4,4,1,-1,1,100,28
555,graph_784_4_50_1_-1_1.txt,784,4,50,1,-1,1,100,28
556,graph_784_4_5_1_-1_1.txt,784,4,5,1,-1,1,100,28
557,graph_784_4_6_1_-1_1.txt,784,4,6,1,-1,1,100,28
558,graph_784_4_7_1_-1_1.txt,784,4,7,1,-1,1,100,28
559,graph_784_4_8_1_-1_1.txt,784,4,8,1,-1,1,100,28
560,graph_784_4_9_1_-1_1.txt,784,4,9,1,-1,1,100,28
561,graph_784_5_0_1_-1_1.txt,784,5,0,1,-1,1,100,28
562,graph_784_5_10_1_-1_1.txt,784,5,10,1,-1,1,100,28
563,graph_784_5_11_1_-1_1.txt,784,5,11,1,-1,1,100,28
564,graph_784_5_12_1_-1_1.txt,784,5,12,1,-1,1,100,28
565,graph_784_5_13_1_-1_1.txt,784,5,13,1,-1,1,100,28
566,graph_784_5_14_1_-1_1.txt,784,5,14,1,-1,1,100,28
567,graph_784_5_15_1_-1_1.txt,784,5,15,1,-1,1,100,28
568,graph_784_5_16_1_-1_1.txt,784,5,16,1,-1,1,100,28
569,graph_784_5_17_1_-1_1.txt,784,5,17,1,-1,1,100,28
570,graph_784_5_18_1_-1_1.txt,784,5,18,1,-1,1,100,28
571,graph_784_5_19_1_-1_1.txt,784,5,19,1,-1,1,100,28
572,graph_784_5_1_1_-1_1.txt,784,5,1,1,-1,1,100,28
573,graph_784_5_20_1_-1_1.txt,784,5,20,1,-1,1,100,28
574,graph_784_5_21_1_-1_1.txt,784,5,21,1,-1,1,100,28
575,graph_784_5_22_1_-1_1.txt,784,5,22,1,-1,1,100,28
576,graph_784_5_23_1_-1_1.txt,784,5,23,1,-1,1,100,28
577,graph_784_5_24_1_-1_1.txt,784,5,24,1,-1,1,100,28
578,graph_784_5_25_1_-1_1.txt,784,5,25,1,-1,1,100,28
579,graph_784_5_26_1_-1_1.txt,784,5,26,1,-1,1,100,28
580,graph_784_5_27_1_-1_1.txt,784,5,27,1,-1,1,100,28
581,graph_784_5_28_1_-1_1.txt,784,5,28,1,-1,1,100,28
582,graph_784_5_29_1_-1_1.txt,784,5,29,1,-1,1,100,28
583,graph_784_5_2_1_-1_1.txt,784,5,2,1,-1,1,100,28
584,graph_784_5_30_1_-1_1.txt,784,5,30,1,-1,1,100,28
585,graph_784_5_31_1_-1_1.txt,784,5,31,1,-1,1,100,28
586,graph_784_5_32_1_-1_1.txt,784,5,32,1,-1,1,100,28
587,graph_784_5_33_1_-1_1.txt,784,5,33,1,-1,1,100,28
588,graph_784_5_34_1_-1_1.txt,784,5,34,1,-1,1,100,28
589,graph_784_5_35_1_-1_1.txt,784,5,35,1,-1,1,100,28
590,graph_784_5_36_1_-1_1.txt,784,5,36,1,-1,1,100,28
591,graph_784_5_37_1_-1_1.txt,784,5,37,1,-1,1,100,28
592,graph_784_5_38_1_-1_1.txt,784,5,38,1,-1,1,100,28
593,graph_784_5_39_1_-1_1.txt,784,5,39,1,-1,1,100,28
594,graph_784_5_3_1_-1_1.txt,784,5,3,1,-1,1,100,28
595,graph_784_5_40_1_-1_1.txt,784,5,40,1,-1,1,100,28
596,graph_784_5_41_1_-1_1.txt,784,5,41,1,-1,1,100,28
597,graph_784_5_42_1_-1_1.txt,784,5,42,1,-1,1,100,28
598,graph_784_5_43_1_-1_1.txt,784,5,43,1,-1,1,100,28
599,graph_784_5_44_1_-1_1.txt,784,5,44,1,-1,1,100,28
600,graph_784_5_45_1_-1_1.txt,784,5,45,1,-1,1,100,28
601,graph_784_5_46_1_-1_1.txt,784,5,46,1,-1,1,100,28
602,graph_784_5_47_1_-1_1.txt,784,5,47,1,-1,1,100,28
603,graph_784_5_48_1_-1_1.txt,784,5,48,1,-1,1,100,28
604,graph_784_5_49_1_-1_1.txt,784,5,49,1,-1,1,100,28
605,graph_784_5_4_1_-1_1.txt,784,5,4,1,-1,1,100,28
606,graph_784_5_50_1_-1_1.txt,784,5,50,1,-1,1,100,28
607,graph_784_5_5_1_-1_1.txt,784,5,5,1,-1,1,100,28
608,graph_784_5_6_1_-1_1.txt,784,5,6,1,-1,1,100,28
609,graph_784_5_7_1_-1_1.txt,784,5,7,1,-1,1,100,28
610,graph_784_5_8_1_-1_1.txt,784,5,8,1,-1,1,100,28
611,graph_784_5_9_1_-1_1.txt,784,5,9,1,-1,1,100,28
612,graph_784_6_0_1_-1_1.txt,784,6,0,1,-1,1,100,28
613,graph_784_6_10_1_-1_1.txt,784,6,10,1,-1,1,100,28
614,graph_784_6_11_1_-1_1.txt,784,6,11,1,-1,1,100,28
615,graph_784_6_12_1_-1_1.txt,784,6,12,1,-1,1,100,28
616,graph_784_6_13_1_-1_1.txt,784,6,13,1,-1,1,100,28
617,graph_784_6_14_1_-1_1.txt,784,6,14,1,-1,1,100,28
618,graph_784_6_15_1_-1_1.txt,784,6,15,1,-1,1,100,28
619,graph_784_6_16_1_-1_1.txt,784,6,16,1,-1,1,100,28
620,graph_784_6_17_1_-1_1.txt,784,6,17,1,-1,1,100,28
621,graph_784_6_18_1_-1_1.txt,784,6,18,1,-1,1,100,28
622,graph_784_6_19_1_-1_1.txt,784,6,19,1,-1,1,100,28
623,graph_784_6_1_1_-1_1.txt,784,6,1,1,-1,1,100,28
624,graph_784_6_20_1_-1_1.txt,784,6,20,1,-1,1,100,28
625,graph_784_6_21_1_-1_1.txt,784,6,21,1,-1,1,100,28
626,graph_784_6_22_1_-1_1.txt,784,6,22,1,-1,1,100,28
627,graph_784_6_23_1_-1_1.txt,784,6,23,1,-1,1,100,28
628,graph_784_6_24_1_-1_1.txt,784,6,24,1,-1,1,100,28
629,graph_784_6_25_1_-1_1.txt,784,6,25,1,-1,1,100,28
630,graph_784_6_26_1_-1_1.txt,784,6,26,1,-1,1,100,28
631,graph_784_6_27_1_-1_1.txt,784,6,27,1,-1,1,100,28
632,graph_784_6_28_1_-1_1.txt,784,6,28,1,-1,1,100,28
633,graph_784_6_29_1_-1_1.txt,784,6,29,1,-1,1,100,28
634,graph_784_6_2_1_-1_1.txt,784,6,2,1,-1,1,100,28
635,graph_784_6_30_1_-1_1.txt,784,6,30,1,-1,1,100,28
636,graph_784_6_31_1_-1_1.txt,784,6,31,1,-1,1,100,28
637,graph_784_6_32_1_-1_1.txt,784,6,32,1,-1,1,100,28
638,graph_784_6_33_1_-1_1.txt,784,6,33,1,-1,1,100,28
639,graph_784_6_34_1_-1_1.txt,784,6,34,1,-1,1,100,28
640,graph_784_6_35_1_-1_1.txt,784,6,35,1,-1,1,100,28
641,graph_784_6_36_1_-1_1.txt,784,6,36,1,-1,1,100,28
642,graph_784_6_37_1_-1_1.txt,784,6,37,1,-1,1,100,28
643,graph_784_6_38_1_-1_1.txt,784,6,38,1,-1,1,100,28
644,graph_784_6_39_1_-1_1.txt,784,6,39,1,-1,1,100,28
645,graph_784_6_3_1_-1_1.txt,784,6,3,1,-1,1,100,28
646,graph_784_6_40_1_-1_1.txt,784,6,40,1,-1,1,100,28
647,graph_784_6_41_1_-1_1.txt,784,6,41,1,-1,1,100,28
648,graph_784_6_42_1_-1_1.txt,784,6,42,1,-1,1,100,28
649,graph_784_6_43_1_-1_1.txt,784,6,43,1,-1,1,100,28
650,graph_784_6_44_1_-1_1.txt,784,6,44,1,-1,1,100,28
651,graph_784_6_45_1_-1_1.txt,784,6,45,1,-1,1,100,28
652,graph_784_6_46_1_-1_1.txt,784,6,46,1,-1,1,100,28
653,graph_784_6_47_1_-1_1.txt,784,6,47,1,-1,1,100,28
654,graph_784_6_48_1_-1_1.txt,784,6,48,1,-1,1,100,28
655,graph_784_6_49_1_-1_1.txt,784,6,49,1,-1,1,100,28
656,graph_784_6_4_1_-1_1.txt,784,6,4,1,-1,1,100,28
657,graph_784_6_50_1_-1_1.txt,784,6,50,1,-1,1,100,28
658,graph_784_6_5_1_-1_1.txt,784,6,5,1,-1,1,100,28
659,graph_784_6_6_1_-1_1.txt,784,6,6,1,-1,1,100,28
660,graph_784_6_7_1_-1_1.txt,784,6,7,1,-1,1,100,28
661,graph_784_6_8_1_-1_1.txt,784,6,8,1,-1,1,100,28
662,graph_784_6_9_1_-1_1.txt,784,6,9,1,-1,1,100,28
663,graph_784_7_0_1_-1_1.txt,784,7,0,1,-1,1,100,28
664,graph_784_7_10_1_-1_1.txt,784,7,10,1,-1,1,100,28
665,graph_784_7_11_1_-1_1.txt,784,7,11,1,-1,1,100,28
666,graph_784_7_12_1_-1_1.txt,784,7,12,1,-1,1,100,28
667,graph_784_7_13_1_-1_1.txt,784,7,13,1,-1,1,100,28
668,graph_784_7_14_1_-1_1.txt,784,7,14,1,-1,1,100,28
669,graph_784_7_15_1_-1_1.txt,784,7,15,1,-1,1,100,28
670,graph_784_7_16_1_-1_1.txt,784,7,16,1,-1,1,100,28
671,graph_784_7_17_1_-1_1.txt,784,7,17,1,-1,1,100,28
672,graph_784_7_18_1_-1_1.txt,784,7,18,1,-1,1,100,28
673,graph_784_7_19_1_-1_1.txt,784,7,19,1,-1,1,100,28
674,graph_784_7_1_1_-1_1.txt,784,7,1,1,-1,1,100,28
675,graph_784_7_20_1_-1_1.txt,784,7,20,1,-1,1,100,28
676,graph_784_7_21_1_-1_1.txt,784,7,21,1,-1,1,100,28
677,graph_784_7_22_1_-1_1.txt,784,7,22,1,-1,1,100,28
678,graph_784_7_23_1_-1_1.txt,784,7,23,1,-1,1,100,28
679,graph_784_7_24_1_-1_1.txt,784,7,24,1,-1,1,100,28
680,graph_784_7_25_1_-1_1.txt,784,7,25,1,-1,1,100,28
681,graph_784_7_26_1_-1_1.txt,784,7,26,1,-1,1,100,28
682,graph_784_7_27_1_-1_1.txt,784,7,27,1,-1,1,100,28
683,graph_784_7_28_1_-1_1.txt,784,7,28,1,-1,1,100,28
684,graph_784_7_29_1_-1_1.txt,784,7,29,1,-1,1,100,28
685,graph_784_7_2_1_-1_1.txt,784,7,2,1,-1,1,100,28
686,graph_784_7_30_1_-1_1.txt,784,7,30,1,-1,1,100,28
687,graph_784_7_31_1_-1_1.txt,784,7,31,1,-1,1,100,28
688,graph_784_7_32_1_-1_1.txt,784,7,32,1,-1,1,100,28
689,graph_784_7_33_1_-1_1.txt,784,7,33,1,-1,1,100,28
690,graph_784_7_34_1_-1_1.txt,784,7,34,1,-1,1,100,28
691,graph_784_7_35_1_-1_1.txt,784,7,35,1,-1,1,100,28
692,graph_784_7_36_1_-1_1.txt,784,7,36,1,-1,1,100,28
693,graph_784_7_37_1_-1_1.txt,784,7,37,1,-1,1,100,28
694,graph_784_7_38_1_-1_1.txt,784,7,38,1,-1,1,100,28
695,graph_784_7_39_1_-1_1.txt,784,7,39,1,-1,1,100,28
696,graph_784_7_3_1_-1_1.txt,784,7,3,1,-1,1,100,28
697,graph_784_7_40_1_-1_1.txt,784,7,40,1,-1,1,100,28
698,graph_784_7_41_1_-1_1.txt,784,7,41,1,-1,1,100,28
699,graph_784_7_42_1_-1_1.txt,784,7,42,1,-1,1,100,28
700,graph_784_7_43_1_-1_1.txt,784,7,43,1,-1,1,100,28
701,graph_784_7_44_1_-1_1.txt,784,7,44,1,-1,1,100,28
702,graph_784_7_45_1_-1_1.txt,784,7,45,1,-1,1,100,28
703,graph_784_7_46_1_-1_1.txt,784,7,46,1,-1,1,100,28
704,graph_784_7_47_1_-1_1.txt,784,7,47,1,-1,1,100,28
705,graph_784_7_48_1_-1_1.txt,784,7,48,1,-1,1,100,28
706,graph_784_7_49_1_-1_1.txt,784,7,49,1,-1,1,100,28
707,graph_784_7_4_1_-1_1.txt,784,7,4,1,-1,1,100,28
708,graph_784_7_50_1_-1_1.txt,784,7,50,1,-1,1,100,28
709,graph_784_7_5_1_-1_1.txt,784,7,5,1,-1,1,100,28
710,graph_784_7_6_1_-1_1.txt,784,7,6,1,-1,1,100,28
711,graph_784_7_7_1_-1_1.txt,784,7,7,1,-1,1,100,28
712,graph_784_7_8_1_-1_1.txt,784,7,8,1,-1,1,100,28
713,graph_784_7_9_1_-1_1.txt,784,7,9,1,-1,1,100,28
714,graph_784_8_0_1_-1_1.txt,784,8,0,1,-1,1,100,28
715,graph_784_8_10_1_-1_1.txt,784,8,10,1,-1,1,100,28
716,graph_784_8_11_1_-1_1.txt,784,8,11,1,-1,1,100,28
717,graph_784_8_12_1_-1_1.txt,784,8,12,1,-1,1,100,28
718,graph_784_8_13_1_-1_1.txt,784,8,13,1,-1,1,100,28
719,graph_784_8_14_1_-1_1.txt,784,8,14,1,-1,1,100,28
720,graph_784_8_15_1_-1_1.txt,784,8,15,1,-1,1,100,28
721,graph_784_8_16_1_-1_1.txt,784,8,16,1,-1,1,100,28
722,graph_784_8_17_1_-1_1.txt,784,8,17,1,-1,1,100,28
723,graph_784_8_18_1_-1_1.txt,784,8,18,1,-1,1,100,28
724,graph_784_8_19_1_-1_1.txt,784,8,19,1,-1,1,100,28
725,graph_784_8_1_1_-1_1.txt,784,8,1,1,-1,1,100,28
726,graph_784_8_20_1_-1_1.txt,784,8,20,1,-1,1,100,28
727,graph_784_8_21_1_-1_1.txt,784,8,21,1,-1,1,100,28
728,graph_784_8_22_1_-1_1.txt,784,8,22,1,-1,1,100,28
729,graph_784_8_23_1_-1_1.txt,784,8,23,1,-1,1,100,28
730,graph_784_8_24_1_-1_1.txt,784,8,24,1,-1,1,100,28
